W1,W2,R,t,sigma_max,mass,runtime
0.5749037324,0.1421637142,0.0549406523,0.0104023800,64.464924,34.934071,19.77100015
0.4784402736,0.1780161292,0.0400017128,0.0148944293,65.877848,31.779268,15.45400000
0.4360947996,0.1865124017,0.0468265235,0.0197528810,53.571992,33.250291,13.19499993
0.4544110175,0.1022703656,0.0538880701,0.0155063096,37.808520,32.933168,15.51400018
0.4609608973,0.1772484158,0.0503159166,0.0196607623,47.027248,38.562649,15.23000002
0.4150215757,0.1887481792,0.0599532513,0.0108349690,95.328840,16.076869,13.04799986
0.4142845043,0.1470425138,0.0576363891,0.0183818873,42.014456,29.922200,13.09700012
0.4496193257,0.1730880819,0.0549014445,0.0146921916,60.294240,27.426280,13.12700009
0.4988744819,0.1687073840,0.0551900779,0.0167896448,48.082988,40.085715,15.42400002
0.4965656349,0.1593944115,0.0534706084,0.0106737864,72.785624,25.566619,17.43799996
0.4869123834,0.1351984176,0.0462253245,0.0155238379,46.559344,36.761178,15.28800011
0.4810305785,0.1006221953,0.0492715833,0.0105293148,56.088312,25.220815,15.36199999
0.4839072378,0.1702586595,0.0402386992,0.0181155208,51.253260,40.210611,15.36099982
0.5480284674,0.1267793162,0.0448305313,0.0119912311,56.318496,36.869317,19.87899995
0.5834152243,0.1802807448,0.0418554645,0.0173575085,50.508636,57.784532,19.92500019
0.5350080181,0.1399457393,0.0449395806,0.0137741975,52.791692,39.731500,17.42900014
0.4960711573,0.1063513802,0.0450712610,0.0142846434,43.695844,36.287119,17.59100008
0.5246565304,0.1922216840,0.0577016412,0.0153295965,57.081772,39.573690,17.51600003
0.4170933182,0.1465646183,0.0530784138,0.0144374936,54.792344,23.870587,13.18200016
0.5764311044,0.1009859671,0.0579297519,0.0199996518,27.369384,69.722469,21.91000009
0.4710838394,0.1770062133,0.0480809563,0.0169097183,54.617796,34.896871,15.42999983
0.4273232958,0.1527918522,0.0561205985,0.0111165878,71.553160,19.201749,13.09500003
0.5599996627,0.1660564587,0.0420795550,0.0176315146,47.201720,54.537318,19.77600002
0.5176461358,0.1431720958,0.0525620145,0.0151389645,46.624496,40.556732,17.50600004
0.5663620823,0.1359895306,0.0561871274,0.0113863856,57.224024,37.254703,19.73600006
0.5866046130,0.1857577806,0.0483513846,0.0129316435,65.921792,43.309210,19.82200003
0.4703736731,0.1992189481,0.0454859413,0.0165731754,65.800220,32.577524,13.67700005
0.5407589365,0.1387506468,0.0457247568,0.0150286101,47.677808,44.410525,17.85000014
0.5576389866,0.1790985698,0.0458117037,0.0138025485,62.559804,41.639826,19.71300006
0.4496365300,0.1238660259,0.0495984052,0.0126906934,53.821288,25.679211,15.33500004
0.5223353473,0.1397473294,0.0425191756,0.0163612068,45.618952,44.827793,17.73800015
0.4078165123,0.1181068899,0.0435474790,0.0195269371,36.317884,32.218236,13.28099990
0.5905246925,0.1451424072,0.0537685997,0.0165492507,41.072728,58.672953,22.02100015
0.5985277364,0.1803109888,0.0484688311,0.0144308108,57.073108,50.843463,22.03899980
0.5994454584,0.1764887775,0.0554318980,0.0119174606,64.641532,42.325297,21.87100005
0.4782491986,0.1339444645,0.0474633338,0.0110054775,65.060652,25.110735,15.42299986
0.5307850106,0.1172972273,0.0530915371,0.0170539533,36.123740,49.467602,19.58599997
0.4169733546,0.1504585761,0.0433812632,0.0180456878,48.394240,29.552248,13.03700018
0.4629623282,0.1707369943,0.0584190549,0.0194933958,43.196852,39.140520,15.32800007
0.4815700837,0.1465455990,0.0520147440,0.0136755459,54.367140,31.166012,15.50900006
0.5961812561,0.1374915903,0.0513692392,0.0132449784,50.214340,48.219933,21.96899986
0.4285808916,0.1702033571,0.0579164636,0.0182920728,48.225784,30.706321,13.28599977
0.4398844785,0.1986552141,0.0426748924,0.0171072127,69.743928,28.531290,13.28999996
0.5737306049,0.1723585636,0.0401323423,0.0155088629,55.612852,50.216049,19.79900002
0.5119596569,0.1008460286,0.0539884870,0.0171390838,33.170296,46.749069,17.75099993
0.5127960573,0.1279030514,0.0483315054,0.0189819652,35.549392,50.657181,17.59399986
0.4692085808,0.1666809826,0.0410103452,0.0126153093,72.940536,26.259255,15.43700004
0.4709698369,0.1391571522,0.0498936568,0.0119370059,60.926040,26.168384,15.54500008
0.5031194712,0.1125996957,0.0556457538,0.0108201602,55.461852,28.176153,17.66400003
0.4934462335,0.1350412195,0.0428879141,0.0179459795,41.205488,43.734282,17.59700012
0.4193180056,0.1399758926,0.0474029467,0.0101359700,77.534936,17.155523,13.27400017
0.4091798525,0.1634546641,0.0507225526,0.0139382864,65.858344,21.264790,13.26499987
0.4837057383,0.1141784278,0.0578132665,0.0156935072,38.462168,37.567738,17.42400002
0.5303941584,0.1339674794,0.0457952430,0.0114144079,61.632272,32.522661,17.62199998
0.5987483993,0.1430135145,0.0456308784,0.0190881361,37.327612,69.781093,22.88100004
0.4785295705,0.1387167582,0.0541636726,0.0117631155,59.729096,26.726741,15.43099999
0.5670402173,0.1114767434,0.0598353985,0.0114977913,49.563592,38.479192,19.87700009
0.4159543233,0.1513432390,0.0554543194,0.0103449579,77.925856,16.845214,13.20899987
0.5277815742,0.1183319791,0.0466964940,0.0145725502,44.430872,41.709611,17.72099996
0.4157379962,0.1045173147,0.0440673952,0.0162400291,39.918104,28.471602,13.82599998
0.4586461967,0.1982997580,0.0480240435,0.0186234869,58.362668,34.500150,13.16899991
0.4722500315,0.1537269793,0.0575678500,0.0162883176,46.099356,35.200236,15.25000000
0.5165630606,0.1887126348,0.0459431281,0.0146979341,64.442048,36.776016,17.39700007
0.4492733988,0.1366118527,0.0424526977,0.0188046617,41.242684,37.281407,15.34800005
0.5541754797,0.1587500239,0.0412547058,0.0142491146,56.962856,43.439290,19.57299995
0.5290260103,0.1375747374,0.0586043117,0.0109051506,60.263460,30.819379,17.39100003
0.4832673393,0.1349854012,0.0460169748,0.0135196975,53.796576,31.506729,15.36100006
0.4553502843,0.1560691430,0.0530690902,0.0193429419,41.328436,38.352788,15.49599981
0.5698255282,0.1011787478,0.0486205776,0.0147545295,39.204072,50.190337,21.89399981
0.5271659810,0.1328393197,0.0596245513,0.0175163922,36.568528,49.379106,17.98800015
0.4656512597,0.1937792187,0.0500021196,0.0187373710,54.614608,36.388469,13.50799990
0.5538067180,0.1911515781,0.0544844765,0.0128386790,67.222744,37.548516,19.68599987
0.5576236765,0.1096162718,0.0485665220,0.0162303281,37.334388,52.487159,19.66600013
0.4321679418,0.1273537373,0.0561800344,0.0191767290,35.362324,35.462696,13.08700013
0.5091612180,0.1464676181,0.0552080741,0.0152119042,46.726408,39.174029,17.41399980
0.5109821213,0.1090697369,0.0499593331,0.0171766509,35.398384,46.329125,17.40300012
0.5865922537,0.1651097718,0.0492582323,0.0188275067,40.884500,64.529008,19.88800001
0.4037140910,0.1938413187,0.0437268372,0.0177607181,70.632392,24.134438,11.01600003
0.5701364861,0.1231761225,0.0451989069,0.0169737227,38.850380,56.886992,19.74600005
0.4568911850,0.1077182674,0.0577548197,0.0146078488,40.461956,31.215678,15.22300005
0.5447779839,0.1399406043,0.0566838949,0.0119798779,55.793404,35.954051,19.72600007
0.4438285378,0.1181498309,0.0415815379,0.0132406149,53.011432,26.225299,15.40300012
0.5152756581,0.1262436719,0.0530081478,0.0125727035,51.607524,33.969999,17.47200012
0.5426506651,0.1067701410,0.0590633217,0.0159636615,35.310664,48.932453,19.54799986
0.4447388552,0.1160711451,0.0495018280,0.0123651273,53.053156,24.684959,15.27800012
0.5237549960,0.1274513830,0.0526259829,0.0199442517,32.672716,55.716932,17.65100002
0.4291689880,0.1335958752,0.0408654855,0.0154828232,50.779240,27.874078,13.38499999
0.5989479502,0.1630225321,0.0461873751,0.0161193809,48.034212,57.905606,21.82099986
0.5490101765,0.1256583906,0.0421342458,0.0142950598,48.161060,44.155063,19.59600019
0.5534169532,0.1542244303,0.0409866211,0.0165778462,48.048920,50.640896,19.88800001
0.4677264619,0.1460475827,0.0550651906,0.0131577626,55.859020,28.149186,15.26900005
0.4463660671,0.1384678948,0.0458041845,0.0155991174,49.148768,30.412213,13.44300008
0.4137957467,0.1303441732,0.0464274648,0.0147635369,50.656668,24.666310,13.14500022
0.5465996395,0.1185646433,0.0409802429,0.0134097337,50.132376,41.285876,19.74500012
0.5658103393,0.1203406291,0.0566773830,0.0137433305,43.977004,45.470737,19.89700007
0.4086588038,0.1010841289,0.0415546463,0.0176734933,36.765828,29.996682,13.27200007
0.4705427413,0.1115075519,0.0464697566,0.0150955768,42.533156,34.145463,15.30699992
0.5908119387,0.1155509071,0.0447157083,0.0196058356,32.191702,71.174417,22.14100003
0.4301799141,0.1670880778,0.0475628161,0.0182335059,50.869368,31.039180,13.20700002
0.4884567213,0.1229846802,0.0510303654,0.0134079127,49.006688,32.439837,15.68199992
0.5618815418,0.1853834701,0.0485808142,0.0197312587,43.962884,60.061624,19.55399990
0.5322848395,0.1634402316,0.0426087996,0.0120578091,69.297248,33.468183,17.59899998
0.4887390345,0.1691365548,0.0584404869,0.0170385888,46.969364,38.825990,15.35700011
0.4129500080,0.1017310113,0.0427893980,0.0191145588,33.698416,33.147922,13.28100014
0.4641044349,0.1372994972,0.0468892338,0.0103086899,71.846488,21.934283,15.41099977
0.4647588250,0.1053781923,0.0467325496,0.0150867180,41.158752,33.461446,15.44200015
0.5402108702,0.1834742532,0.0514614255,0.0106415076,80.457912,29.735775,17.98500013
0.5670226012,0.1703807622,0.0503537695,0.0156169464,50.779376,49.423182,19.78099990
0.5768821122,0.1695033261,0.0545817004,0.0159314295,47.781404,52.426671,19.81200004
0.4662962436,0.1252972462,0.0501864039,0.0129174981,52.469856,28.218942,15.47600007
0.4520603108,0.1213926158,0.0508553586,0.0163383927,40.810396,33.557680,15.42299986
0.4161574249,0.1192929708,0.0445348409,0.0143773652,48.936252,24.748099,13.14899993
0.4418954775,0.1576947221,0.0449906707,0.0133966008,65.182424,24.717458,13.28600001
0.5166689179,0.1020623406,0.0505545835,0.0136700350,42.711400,37.954142,17.71000004
0.4168530741,0.1580614744,0.0544863281,0.0187541602,45.213336,30.264295,13.44099998
0.4939224126,0.1442001642,0.0535259972,0.0122555585,58.533244,29.619594,17.38200021
0.4379766453,0.1364315553,0.0578220318,0.0198713022,35.362380,37.326585,13.15099978
0.4433538604,0.1037167056,0.0547571978,0.0130266692,45.404328,26.231134,15.42299986
0.5117880844,0.1232715113,0.0542899954,0.0109793113,57.866856,29.331537,17.66999984
0.5447395494,0.1087307448,0.0596972383,0.0102175367,55.468408,31.525012,19.62900019
0.4480077919,0.1754621819,0.0586741993,0.0148622227,59.178384,27.393429,13.45700002
0.5927196631,0.1908883438,0.0481768010,0.0180113472,48.282816,61.347808,19.65499997
0.5092747937,0.1780356111,0.0599494240,0.0133924749,60.840540,33.040606,15.43400002
0.4879306172,0.1550156660,0.0483076165,0.0188321943,42.173696,43.636267,15.43700004
0.4677446561,0.1685123684,0.0596188009,0.0145113836,56.082524,29.957814,15.35400009
0.5392465950,0.1132919426,0.0408986498,0.0172229315,38.062272,51.767939,19.67499995
0.4926042214,0.1518237483,0.0555921793,0.0120801347,61.205196,28.737847,15.31499982
0.5676973753,0.1675976329,0.0517796492,0.0152873912,50.489512,48.667113,19.72800016
0.4394156968,0.1788927433,0.0574359660,0.0173720182,53.245996,30.354963,13.12999988
0.4683565271,0.1182021692,0.0410315692,0.0132183390,52.523268,29.372098,15.40599990
0.4010320731,0.1379715395,0.0463826678,0.0168280591,47.547792,25.853358,13.02499986
0.5108925197,0.1627370514,0.0596220660,0.0169383588,44.361472,43.042730,17.59100008
0.4499855464,0.1405235070,0.0417420111,0.0135887039,58.711760,26.873453,15.60899997
0.5704351092,0.1247137587,0.0529661282,0.0181009481,34.764036,60.688916,19.89499998
0.4941091613,0.1019715555,0.0539967379,0.0172949566,33.258140,43.777181,17.49099994
0.4983482077,0.1516556034,0.0449345637,0.0103883123,76.008296,25.331651,15.43099999
0.4948022040,0.1212443067,0.0437728348,0.0165205771,41.076832,41.133502,17.50999999
0.4431115789,0.1664061109,0.0480961520,0.0190569898,47.199724,34.814370,13.26199985
0.4314964468,0.1644333777,0.0559794489,0.0149573733,57.104296,25.817804,13.27500010
0.5448702857,0.1691859585,0.0583408715,0.0186787762,40.603884,54.263598,18.13699985
0.5420285321,0.1699425963,0.0454520648,0.0116298514,72.009336,33.329574,17.71099997
0.4947190855,0.1706415729,0.0490205691,0.0155248226,55.175528,36.240470,15.80900002
0.4717533535,0.1880570062,0.0402949635,0.0161733361,65.230744,32.756985,15.75100017
0.5175537428,0.1941908712,0.0533878713,0.0171938630,53.605904,42.851324,17.47600007
0.4741610733,0.1029405478,0.0578635295,0.0155881329,36.647008,36.187310,15.44900012
0.4887066133,0.1077380972,0.0525792341,0.0167944065,35.674212,41.321887,17.69500017
0.4072851144,0.1164658256,0.0493948298,0.0113065579,59.897356,18.663476,13.15499997
0.4793801805,0.1124449529,0.0424797172,0.0148799818,44.419372,34.960911,15.41700006
0.4468660532,0.1203042042,0.0411635884,0.0193589271,36.786960,38.800358,15.41100001
0.4736823295,0.1001697890,0.0583289277,0.0105321709,53.379564,24.463788,15.57999992
0.4320134526,0.1833732234,0.0462214392,0.0107825289,97.261144,17.871592,13.33399987
0.5648011216,0.1194546144,0.0567659412,0.0175427447,34.303396,57.865835,20.34200001
0.4777096198,0.1158765560,0.0453826685,0.0177051771,37.123312,41.153698,15.49400020
0.4775456310,0.1053265820,0.0474886954,0.0180342581,34.030848,42.350807,15.40799999
0.5530551728,0.1936585067,0.0424260358,0.0193292142,49.533580,56.103604,17.85700011
0.5755698219,0.1652823440,0.0448717113,0.0168464405,47.659648,55.382002,19.67000008
0.5097604429,0.1016318485,0.0505275685,0.0159706012,36.570440,43.133484,17.59699988
0.4611969861,0.1675374583,0.0550834662,0.0105431321,79.687400,21.097630,15.26699996
0.5914937042,0.1246900915,0.0567768577,0.0101416226,60.226372,36.693374,21.88199997
0.4456410484,0.1329225998,0.0427028589,0.0133899396,56.729068,26.220765,15.32200003
0.5433945319,0.1051493622,0.0467650779,0.0161147582,37.291932,49.547371,19.61000013
0.5316111497,0.1316181195,0.0503421784,0.0183322224,36.553708,52.631340,17.61100006
0.4294733410,0.1171124445,0.0441653152,0.0154463531,44.565476,28.551452,13.26900005
0.5752821960,0.1935651745,0.0529491520,0.0153014331,56.436304,48.598957,19.83400011
0.4759850041,0.1857830772,0.0498825964,0.0191468441,49.911312,39.822906,15.81900001
0.4134969946,0.1677936839,0.0498668737,0.0161534107,58.508068,25.009904,13.47200012
0.5167453978,0.1517938102,0.0531769517,0.0173007917,42.510820,45.701529,17.65100002
0.5280406034,0.1051416174,0.0543423133,0.0181238405,31.832038,52.537085,19.70300007
0.5037447052,0.1971726259,0.0555815631,0.0107477211,87.633184,25.019429,15.53100014
0.5222914313,0.1939922905,0.0577544964,0.0148344304,59.963596,37.789353,17.58899999
0.4102922476,0.1402755236,0.0536095569,0.0173483218,43.981224,27.969244,13.09200001
0.4342506070,0.1944593792,0.0564705278,0.0158244631,66.404508,25.882328,13.31100011
0.5956246152,0.1831207993,0.0449701921,0.0156348169,54.999608,54.315824,22.33699989
0.5606679303,0.1084474500,0.0434948252,0.0133304919,46.859876,43.621789,19.85100007
0.4066623987,0.1616257751,0.0506029841,0.0122113351,74.598824,18.437286,13.33500004
0.5183621143,0.1205207331,0.0453900356,0.0185011556,35.867928,50.875488,17.72300005
0.5314188091,0.1455376347,0.0460813537,0.0179391209,41.420632,50.698627,18.09500003
0.5864373767,0.1889512394,0.0506605264,0.0131043159,64.935868,43.697332,21.65400004
0.4258519805,0.1376512234,0.0448380492,0.0108288417,72.512952,19.043620,13.17700005
0.4387684888,0.1088602813,0.0514084524,0.0129075657,48.361928,25.264383,15.67100000
0.5955586010,0.1124963139,0.0544991282,0.0185542806,31.499800,68.666756,22.47500014
0.4565737797,0.1764548488,0.0435684580,0.0136592628,71.446472,26.218834,43.61800003
0.5489223021,0.1260572315,0.0465340295,0.0108742683,61.229376,33.575518,19.78499985
0.4028326017,0.1024496057,0.0508127204,0.0177022007,34.853784,29.123457,13.55399990
0.4832004050,0.1116493157,0.0515620233,0.0103398004,59.726656,24.744654,15.70900011
0.4248393470,0.1489317880,0.0483758455,0.0183948923,44.666684,31.549965,13.36400008
0.5814542464,0.1913998138,0.0465743463,0.0126965157,70.157200,41.400076,21.82299995
0.4397755786,0.1124854597,0.0545506121,0.0156002185,39.967876,30.560710,15.37199998
0.4084718609,0.1294248931,0.0442433995,0.0132099721,57.462088,21.474133,13.10800004
0.5311670287,0.1775569931,0.0577971550,0.0120921892,66.701304,32.822447,17.69300008
0.5140492845,0.1553956927,0.0509408183,0.0192694959,39.642176,50.082998,17.93899989
0.5911483705,0.1314323115,0.0484328205,0.0196839982,33.691572,70.724639,22.00999999
0.5738668321,0.1316297364,0.0592681077,0.0161775419,38.619176,54.642986,22.00900006
0.4305054108,0.1537938545,0.0403600595,0.0165608591,54.209044,28.980590,13.20799994
0.5623835471,0.1996660974,0.0568706794,0.0154482092,56.921592,46.232011,19.78999996
0.5979258367,0.1531831167,0.0454716387,0.0142103606,52.550956,51.335422,22.07199979
0.4065007232,0.1984576692,0.0450883304,0.0144284418,88.737960,19.679985,10.97900009
0.4170900798,0.1117967818,0.0521806041,0.0167235381,38.282208,29.268521,13.24600005
0.4039059265,0.1038120366,0.0551087062,0.0187787437,32.222946,31.032997,13.20400000
0.5682975751,0.1355086830,0.0590565349,0.0190240424,33.531564,62.736694,21.84600019
0.5631183972,0.1120519571,0.0439198500,0.0118382380,53.156616,38.990124,19.87500000
0.4015756506,0.1554301013,0.0589546673,0.0150351336,55.207432,22.384066,13.13800001
0.5814801516,0.1136554643,0.0434392086,0.0145731879,43.733816,51.247355,21.94000006
0.5257342220,0.1401711405,0.0546484048,0.0118915544,57.451820,33.056211,17.63100004
0.5253362684,0.1317175225,0.0493006009,0.0116398256,58.217524,32.577813,17.58800006
0.5415607153,0.1998143312,0.0548739352,0.0110142653,82.844288,30.215336,17.72200012
0.5078693828,0.1700713756,0.0526822444,0.0114861787,71.330944,28.482376,17.68499994
0.4437009386,0.1335741065,0.0410974139,0.0118431796,65.291168,22.945239,15.26700020
0.4138247987,0.1102387569,0.0494434110,0.0151675996,42.713880,26.147857,13.34899998
0.4075894835,0.1176987379,0.0561732478,0.0175557170,37.120680,29.000223,13.16499996
0.5262845601,0.1011581725,0.0494637616,0.0185047611,31.530538,53.413794,17.63700008
0.5344558158,0.1316230913,0.0550924685,0.0174669479,37.312932,50.739268,20.11400008
0.5958934001,0.1267395311,0.0515894000,0.0125314506,50.739180,45.960971,21.99399996
0.4127329364,0.1109451577,0.0482596295,0.0158498317,41.321600,27.138496,13.21799994
0.5027203727,0.1943459731,0.0449408924,0.0188440002,53.341888,43.835311,15.51099992
0.5469624849,0.1591992743,0.0429904061,0.0158008388,51.099480,46.795414,19.54800010
0.5316984335,0.1126317781,0.0444896551,0.0164290857,38.903356,47.985653,17.50300002
0.4678204236,0.1035016326,0.0407180229,0.0144648708,44.321788,32.571865,15.39899993
0.5035993031,0.1353653695,0.0545590830,0.0162260917,41.772344,41.344319,17.63100004
0.4108638675,0.1546644910,0.0514695516,0.0113730058,75.164256,17.866200,14.16699982
0.5280710402,0.1488995270,0.0566602742,0.0188270996,37.292988,52.333136,19.66100001
0.4116479978,0.1933733445,0.0520612960,0.0174329705,65.517648,24.973406,13.05100012
0.5397632090,0.1899294984,0.0558308925,0.0145423499,59.315304,40.197272,17.72000003
0.5224995455,0.1751005850,0.0536585241,0.0140551373,58.580048,36.880754,17.73000002
0.5092916635,0.1325115106,0.0533451496,0.0137544641,48.738740,36.012453,17.59699988
0.5125304124,0.1154451585,0.0598319050,0.0107409061,55.130316,29.015304,17.51099992
0.5704016085,0.1631408577,0.0594078405,0.0110829523,64.936232,35.848971,19.62899995
0.4718241940,0.1380636291,0.0431034851,0.0165327015,45.960620,36.416852,15.40499997
0.5080117090,0.1369017231,0.0467532329,0.0173161139,41.379840,44.846508,17.65499997
0.5729839345,0.1040872409,0.0488111450,0.0166714601,35.172840,57.254253,21.73399997
0.5645377725,0.1118372616,0.0460662366,0.0103687331,59.963824,34.339459,19.62900019
0.4009554002,0.1806205007,0.0562915759,0.0103857526,98.841600,14.449407,12.93000007
0.4995286854,0.1820037653,0.0501294338,0.0185035750,48.747768,43.353552,15.27300000
0.4938242177,0.1306396044,0.0510107290,0.0170403093,39.783788,41.841183,15.50100017
0.4260793228,0.1070035897,0.0491183732,0.0107302026,58.726884,19.771525,13.20400000
0.5292247542,0.1051333437,0.0467270663,0.0186940096,32.288586,54.409651,19.50600004
0.5148250820,0.1549472140,0.0516520931,0.0126273235,60.037812,32.949419,17.52900004
0.4936628768,0.1370586032,0.0589217387,0.0144275223,46.439840,35.162190,17.45499992
0.5921323341,0.1342201274,0.0442599588,0.0157407099,44.121204,56.614318,21.81000018
0.5162989435,0.1058173315,0.0538159383,0.0157236765,37.059116,43.470921,17.49200010
0.4417198795,0.1876737452,0.0544597913,0.0174782971,57.009876,30.302826,13.15699983
0.4918132722,0.1414250573,0.0583680578,0.0119301120,57.782136,28.682279,15.38400006
0.4462952481,0.1054664512,0.0518966492,0.0135936021,44.605756,27.693565,15.06699991
0.5076775351,0.1877872427,0.0519459050,0.0156458273,57.974596,37.690114,15.66100001
0.4172631423,0.1623265398,0.0522852904,0.0113757339,78.029080,18.225395,13.08500004
0.4510427398,0.1560888042,0.0459845169,0.0133323970,63.573196,25.850451,13.25499988
0.5730399798,0.1832791344,0.0575918598,0.0182146177,43.747196,58.129221,19.81099987
0.4305473236,0.1457303278,0.0493423039,0.0175484290,45.134072,31.206133,13.09200001
0.5027942680,0.1025253965,0.0574261051,0.0173750055,32.523142,45.598650,17.51300001
0.5617875707,0.1928860773,0.0470526244,0.0156712986,58.124224,47.199660,19.61199999
0.4814277103,0.1161831650,0.0563935768,0.0150993177,40.731016,35.705828,15.31500006
0.5346844915,0.1638738120,0.0485110215,0.0167288450,47.682888,46.891109,19.59299994
0.4216630624,0.1958686077,0.0439825694,0.0149582652,80.732808,22.592724,13.11299992
0.5761743735,0.1902930909,0.0552251143,0.0190137139,44.010256,60.869275,19.90300012
0.4461354277,0.1558557744,0.0576192339,0.0132777773,58.974660,25.160715,13.15400004
0.5198398109,0.1110631787,0.0430610929,0.0141581556,45.457784,39.495595,17.39800000
0.4842887766,0.1365678735,0.0523742238,0.0126163242,55.576904,29.495878,15.44199991
0.4411865140,0.1541131925,0.0533478733,0.0144505038,55.494732,26.766069,13.17000008
0.5077299116,0.1090571261,0.0530094536,0.0161635273,36.937640,43.030409,17.44499993
0.4734825055,0.1527463010,0.0415152920,0.0182996749,45.832756,39.769229,15.45900011
0.5407829159,0.1093578805,0.0441715023,0.0112255705,55.941564,34.055933,19.72000003
0.5899379408,0.1685256021,0.0542195917,0.0130398737,57.768744,45.101965,21.87300014
0.4095054409,0.1528850239,0.0579095100,0.0139119948,58.092412,21.792276,13.03699994
0.4390642377,0.1055351572,0.0485401231,0.0142759450,43.583076,28.083210,15.15400004
0.4750024316,0.1700889787,0.0575980512,0.0167499629,49.102188,35.711209,15.32000017
0.4087945063,0.1745842928,0.0545241794,0.0124345084,78.094408,18.434527,13.02199984
0.4911573123,0.1049919533,0.0437594074,0.0195510999,32.047698,48.696508,17.56699991
0.4083565289,0.1956124955,0.0419504938,0.0197492603,64.532972,27.486616,11.09500003
0.4752686917,0.1403011747,0.0438451307,0.0190641529,40.149860,42.539205,15.36100006
0.5880934071,0.1893761912,0.0487590347,0.0142089178,60.779012,47.648295,19.82900023
0.5371729506,0.1056430971,0.0555318810,0.0172118745,33.271310,51.687361,19.89100003
0.5557768579,0.1857518859,0.0475941088,0.0196025230,44.913096,58.192028,19.68300009
0.5656400448,0.1597404734,0.0438602496,0.0134719434,58.899820,42.898983,19.86500001
0.5988329254,0.1526511960,0.0573269550,0.0175497656,38.981648,63.685300,21.95599985
0.5514391358,0.1006846246,0.0436113036,0.0154732069,38.894836,49.189999,19.74300003
0.5159871731,0.1156049231,0.0562784678,0.0134392334,44.926520,36.802346,17.36700010
0.4340508680,0.1480605152,0.0580066310,0.0160257552,47.155028,28.938724,13.09000015
0.4529455933,0.1473181830,0.0565635179,0.0166696108,44.539356,33.151715,16.26699996
0.5120187553,0.1098410170,0.0542427347,0.0159013537,37.351456,43.058948,17.67000008
0.4046698694,0.1955137686,0.0573488678,0.0185740383,61.553984,25.323268,11.09699988
0.4694195127,0.1005753396,0.0457752682,0.0150155999,40.480492,34.167107,15.41299987
0.4193644696,0.1756644213,0.0426374601,0.0129276887,81.127080,20.300427,12.96599984
0.4363384008,0.1735831113,0.0446317848,0.0121790580,80.697592,21.135854,13.25200009
0.5483007869,0.1127522655,0.0536490671,0.0148634932,40.155604,46.317828,19.67700005
0.4923224481,0.1991103339,0.0591952398,0.0172150389,55.049888,37.833065,16.36100006
0.4373100784,0.1821910454,0.0527497534,0.0151323663,64.635164,25.927064,13.22300005
0.5134152052,0.1965084149,0.0533181690,0.0173938379,53.998100,42.377802,15.28700018
0.4555766498,0.1667340410,0.0481920616,0.0123987332,71.360096,24.136380,15.49000001
0.4884790160,0.1044055029,0.0572549454,0.0163864320,35.050012,40.423347,17.37500000
0.5199179265,0.1715452001,0.0517201651,0.0111615890,73.729224,29.106949,17.61699986
0.4374673743,0.1565180459,0.0598728467,0.0173239073,45.363144,31.366845,13.02399993
0.5527377202,0.1095059383,0.0476564269,0.0152613675,39.987048,48.460338,20.80299997
0.5351351634,0.1748099544,0.0461162795,0.0156382638,54.886348,43.281854,17.62500000
0.5816835918,0.1688686292,0.0488399949,0.0181377927,43.462044,60.794104,19.83599997
0.4455999577,0.1894664371,0.0446060069,0.0198307160,54.427540,34.929007,13.09099984
0.4396867888,0.1740128521,0.0486821059,0.0119167744,79.572440,21.049409,13.23399997
0.4459401122,0.1385768323,0.0466304089,0.0119087267,63.832644,23.166728,15.33300018
0.4417493292,0.1386433328,0.0499029385,0.0165308893,45.079800,31.503133,13.23500013
0.4003038933,0.1306602556,0.0463930198,0.0115226115,66.065212,17.874294,13.16000009
0.4998069985,0.1787657883,0.0425246568,0.0186532933,50.299832,43.965241,15.41000009
0.5093773165,0.1364037404,0.0419699706,0.0196650180,37.764572,51.234504,17.51999998
0.5380560237,0.1014748170,0.0441111253,0.0102950481,58.712788,31.090499,19.78299999
0.5752323914,0.1962401743,0.0469235784,0.0189492739,48.273928,59.933329,19.77200007
0.4633983916,0.1344808479,0.0500275404,0.0178760225,39.845844,38.069720,15.44200015
0.5986954903,0.1191310917,0.0538196713,0.0136498235,44.308608,50.839441,21.97300005
0.5101261830,0.1948157159,0.0413431587,0.0100891180,101.596144,24.259663,15.37399983
0.5151403177,0.1412210268,0.0555391404,0.0121222639,56.737036,32.217969,17.62600017
0.4505084457,0.1364595430,0.0448437831,0.0167839970,45.256152,33.492410,15.23799992
0.5885197570,0.1577022155,0.0514069146,0.0179004632,40.775244,62.260827,21.76099992
0.4687547623,0.1047034069,0.0562673766,0.0116866849,49.868412,26.435687,15.32999992
0.5993262432,0.1521476850,0.0402673751,0.0133392573,57.985672,48.461825,22.81900001
0.4492127558,0.1546935528,0.0589459060,0.0111047696,69.287144,21.420687,15.09700012
0.4282065721,0.1509496617,0.0583082174,0.0178782782,43.314448,31.145580,13.07200003
0.5972481469,0.1506206104,0.0449003312,0.0192745405,38.471376,69.621094,21.87300014
0.4202639189,0.1980719348,0.0593889826,0.0126631919,86.932512,18.893213,13.03700018
0.5247321219,0.1617279381,0.0471488624,0.0184463392,43.571940,49.738364,17.60100007
0.4078560691,0.1259764718,0.0450465972,0.0183338375,40.248832,29.881392,13.23399997
